#{"t_start": 1654724038.7107756, "env_id": null}
r,l,t
10.428572,16,29.872526
-64.5,101,29.999665
-64.5,101,30.025699
-27.0,28,30.050729
-17.5,9,30.081767
-19.5,13,30.140325
0.14285707,28,30.275199
3.642857,21,30.282199
9.5,15,30.380312
-26.5,27,30.462406
-64.5,101,30.469414
8.428572,20,30.519476
-22.5,19,30.593165
-20.5,15,30.623284
-64.5,101,30.685295
12.357142,15,30.701256
6.5714283,18,30.758158
9.071428,13,30.839415
2.5714283,26,30.882459
-20.0,14,30.942526
6.5,21,31.041622
11.0,12,31.134706
-64.5,101,31.198765
10.071428,11,31.229793
11.0,12,31.298856
-64.5,101,31.494033
8.0,18,31.653177
11.928572,13,31.761276
-64.5,101,31.802313
-4.9285717,41,32.064551
-64.5,101,32.064551
-64.5,101,32.123605
-20.5,15,32.172649
-20.5,15,32.172649
12.785714,17,32.302767
2.2142859,21,32.328791
10.571428,10,32.401857
-23.0,20,32.449901
-64.5,101,32.544987
-20.5,15,32.661093
-64.5,101,32.872284
-1.7857141,29,32.872284
-19.0,12,32.95436
-26.0,26,33.050446
7.142857,14,33.050446
-64.5,101,33.157544
-20.5,15,33.185569
-64.5,101,33.210592
-24.0,22,33.240619
2.642857,23,33.380746
-27.0,28,33.586934
-21.0,16,33.696033
-18.5,11,33.776105
-64.5,101,33.910227
-64.5,101,33.935249
-64.5,101,33.992301
-25.0,24,34.128425
2.642857,23,34.178471
-20.0,14,34.241528
-25.0,24,34.364641
7.214286,11,34.448716
-64.5,101,34.565822
-24.5,23,34.614868
-64.5,101,34.684932
7.0714283,17,34.684932
4.5714283,22,34.765004
-22.0,18,34.808043
9.857142,20,34.825058
-23.5,21,34.908134
-64.5,101,34.963184
11.0,12,34.988206
-0.35714293,29,35.002219
7.5,19,35.109317
5.5,23,35.109317
-22.0,18,35.227424
-64.5,101,35.492665
-64.5,101,35.669826
-64.5,101,35.78493
-37.0,48,35.811955
-64.5,101,35.900035
-20.5,15,35.907042
-18.0,10,35.961606
-33.5,41,36.05171
5.8571424,28,36.090751
-18.5,11,36.129792
-27.0,28,36.288966
-37.5,49,36.30198
-64.5,101,36.34603
-20.5,15,36.383074
-21.0,16,36.445663
3.5,27,36.559767
-22.0,18,36.568775
-20.5,15,36.678875
-64.5,101,36.822006
-64.5,101,41.321325
-29.5,33,41.371641
-19.5,13,41.40268
-64.5,101,41.57389
-64.5,101,41.674151
-21.0,16,41.783245
-2.857143,34,41.797258
2.5,29,41.981425
-30.0,34,42.026466
-64.5,101,42.034473
-64.5,101,42.066502
8.0,18,42.145578
-21.5,17,42.18062
8.357142,23,42.189535
-27.0,28,42.422639
-64.5,101,42.741651
-20.0,14,42.848748
-64.5,101,42.928823
-64.5,101,42.965857
-22.5,19,42.978872
10.571428,10,43.028931
-18.5,11,43.051951
2.2142859,21,43.068213
-17.0,8,43.131276
-64.5,101,43.164311
6.0,22,43.219525
12.357142,15,43.264569
9.5,15,43.324624
-33.0,40,43.420711
-21.5,17,43.536817
-22.5,19,43.682949
-64.5,101,43.763022
11.928572,13,43.770029
-19.5,13,43.858108
-20.0,14,43.858108
-17.5,9,43.91416
-64.5,101,43.975216
-64.5,101,44.023258
8.928572,19,44.036271
-21.0,16,44.123349
-26.0,26,44.136361
-23.0,20,44.167389
-37.5,49,44.175397
6.142857,16,44.254468
3.2142859,19,44.263476
7.5714283,16,44.287498
3.642857,21,44.332539
12.428572,12,44.371575
-23.5,21,44.415615
6.4285717,24,44.431629
4.214286,17,44.455651
4.0714283,23,44.541729
-26.0,26,44.600783
-25.5,25,44.624805
-28.0,30,44.787952
-22.5,19,44.919072
9.571428,12,44.993139
12.0,10,45.08222
-64.5,101,45.12526
10.5,13,45.1693
-64.5,101,45.218344
-17.5,9,45.280399
-64.5,101,45.31343
-29.0,32,45.380491
-19.5,13,45.46657
-19.5,13,45.548645
2.642857,23,45.701782
-64.5,101,45.794867
10.928572,15,45.80988
13.428572,10,45.858926
8.142857,12,45.933994
-64.5,101,45.950008
-64.5,101,45.976031
10.0,14,46.041091
-19.0,12,46.057106
-27.5,29,46.252283
7.3571424,25,46.407423
-64.5,101,46.490499
-22.0,18,46.54655
-20.5,15,46.605603
-64.5,101,46.637633
9.5,15,46.650644
10.428572,16,46.721709
-18.5,11,46.721709
-64.5,101,46.766751
-26.0,26,46.905876
-24.0,22,46.923892
-22.0,18,47.015975
12.071428,7,47.065022
10.571428,10,47.128079
7.214286,11,47.19514
-19.5,13,47.274211
-64.5,101,47.321253
-64.5,101,47.377305
-20.0,14,47.409334
11.0,12,47.483402
8.0,18,47.490408
11.071428,9,47.54846
-64.5,101,47.567477
-21.0,16,47.600507
-20.5,15,47.688587
-22.0,18,47.806695
-64.5,101,47.963837
7.5,19,48.100961
-64.5,101,52.539226
-64.5,101,52.578263
-29.0,32,52.746415
-64.5,101,52.771439
5.5714283,20,52.877535
8.642857,11,52.953603
-64.5,101,53.056697
7.0714283,17,53.075713
-64.5,101,53.255877
9.071428,13,53.363976
-20.0,14,53.485086
-64.5,101,53.501101
-20.0,14,53.582174
-64.5,101,53.802374
-64.5,101,53.826396
-20.0,14,53.925486
1.4285717,34,54.150691
-64.5,101,54.205741
-64.5,101,54.288817
-22.0,18,54.336859
9.5,15,54.446959
-34.5,43,54.45897
-64.5,101,54.502009
5.0714283,21,54.642137
-22.0,18,54.770253
-64.5,101,54.987451
-21.0,16,55.103557
-64.5,101,55.136587
-64.5,101,55.1516
-20.0,14,55.201645
-18.0,10,55.210653
-21.0,16,55.27371
-21.5,17,55.332764
9.0,16,55.38281
7.9285717,21,55.4829
-64.5,101,55.490907
-23.5,21,55.546958
-23.0,20,55.639042
-19.5,13,55.639042
-24.5,23,55.655056
13.928572,9,55.702099
9.5,15,55.745139
-17.0,8,55.761153
8.5,17,55.775166
7.0714283,17,55.867249
-64.5,101,55.924302
1.6428571,25,55.932309
9.571428,12,56.008378
-3.857143,36,56.124483
8.0,18,56.267613
0.21428585,25,56.444775
-64.5,101,56.469797
-19.0,12,56.574893
6.142857,16,56.584901
-19.5,13,56.669978
-64.5,101,56.699005
8.142857,12,56.786084
-64.5,101,56.806103
2.5,29,56.820115
5.3571424,29,56.931216
9.928572,17,56.940224
5.0,24,56.975256
-17.5,9,57.000278
2.0,30,57.000278
5.142857,18,57.07835
-19.0,12,57.092362
-19.0,12,57.172435
-64.5,101,57.716986
-64.5,101,57.742013
-64.5,101,57.829044
-23.5,21,57.874076
-64.5,101,57.900096
11.0,12,57.914123
-25.5,25,57.923124
13.5,7,57.965153
10.0,14,58.02317
-23.5,21,58.02317
-26.5,27,58.09123
8.928572,19,58.100239
-19.0,12,58.108246
-22.5,19,58.160293
-18.5,11,58.182313
8.571428,14,58.210339
8.428572,20,58.236363
6.0,22,58.313432
-19.0,12,58.32244
-18.0,10,58.384497
-20.0,14,58.406517
12.285714,18,58.510624
-22.5,19,58.537652
-23.0,20,58.653752
-28.0,30,58.864982
-64.5,101,58.887008
-64.5,101,58.911036
11.857142,16,58.971026
-20.5,15,58.985263
-21.5,17,59.027099
5.0,24,59.139162
4.5714283,22,59.165198
-64.5,101,59.224351
-20.0,14,59.26039
3.3571424,33,59.365499
-22.0,18,59.38852
-24.5,23,63.862585
11.0,12,63.937654
-64.5,101,63.984697
-64.5,101,64.233923
10.5,13,64.326006
-64.5,101,64.393067
-23.5,21,64.470138
-64.5,101,64.632285
-64.5,101,64.68233
4.142857,20,64.775415
-20.5,15,64.899528
-24.5,23,65.073686
-64.5,101,65.154759
-64.5,101,65.244841
3.0714283,25,65.265861
8.0,18,65.296888
-19.5,13,65.354941
-21.0,16,65.354941
-22.5,19,65.415996
-64.5,101,65.428007
-20.5,15,65.451028
-24.0,22,65.504077
5.714286,14,65.564131
-19.0,12,65.610173
-23.5,21,65.726279
-64.5,101,66.207715
-64.5,101,66.22373
-19.5,13,66.321819
-21.5,17,66.339835
-64.5,101,66.387879
-20.0,14,66.424914
-21.0,16,66.452938
-18.5,11,66.468953
-64.5,101,66.507988
-17.5,9,66.525003
-21.0,16,66.546024
-18.0,10,66.546024
-19.5,13,66.59559
-18.5,11,66.615617
-23.0,20,66.753777
7.5,19,66.901098
-22.0,18,67.049388
-21.0,16,67.167812
-64.5,101,67.260927
-20.5,15,67.268937
-64.5,101,67.282952
-64.5,101,67.340018
7.9285717,21,67.43512
-31.0,36,67.538237
9.071428,13,67.645854
-23.0,20,67.787
7.0714283,17,67.896457
-64.5,101,68.01861
-64.5,101,68.074661
-64.5,101,68.149728
-22.5,19,68.149728
-19.5,13,68.251821
-24.5,23,68.327891
10.071428,11,68.412968
3.0714283,25,68.441994
-23.0,20,68.594132
-64.5,101,68.633168
-32.0,38,68.693222
-64.5,101,68.838355
3.0,28,68.854369
-7.285714,40,68.897409
-18.0,10,68.911421
6.5714283,18,69.020519
1.0,32,69.070564
-29.5,33,69.131621
