#{"t_start": 1654784433.387672, "env_id": null}
r,l,t
-26.5,27,29.492111
5.6122446,24,29.567179
2.2448978,34,29.773367
-64.5,101,29.829417
-64.5,101,29.841428
-19.5,13,29.889472
-24.5,23,30.050619
-22.0,18,30.071637
-21.0,16,30.204758
-22.5,19,30.214767
-64.5,101,30.452984
-28.0,30,30.719226
-64.5,101,30.738243
10.234694,27,30.995476
-64.5,101,31.09857
-64.5,101,31.107578
-19.0,12,31.210672
8.887755,15,31.248706
-22.5,19,31.390836
-23.0,20,31.435876
9.561225,21,31.586014
-64.5,101,31.652213
12.244898,14,31.711266
-23.0,20,31.828372
13.693877,16,31.857399
-64.5,101,31.91345
8.836735,20,32.011539
-20.0,14,32.039564
7.285714,28,32.107626
11.061225,18,32.260766
-64.5,101,32.328827
5.244898,28,32.486971
11.112245,13,32.589064
-64.5,101,32.862312
-64.5,101,32.890337
-64.5,101,33.200619
17.010204,11,33.296706
-64.5,101,33.483876
13.693877,16,33.615996
-64.5,101,33.747115
-64.5,101,33.776142
-21.5,17,33.89525
7.336735,23,33.975322
12.693877,18,34.057397
-64.5,101,34.184513
11.377551,19,34.229553
-25.0,24,34.396705
10.061225,20,34.408716
-64.5,101,34.512811
-19.5,13,34.52282
-22.5,19,34.568861
6.9285717,23,34.70999
-64.5,101,34.838106
-64.5,101,35.320544
-64.5,101,35.377596
-64.5,101,35.525731
-23.0,20,35.545749
14.244898,10,39.990875
12.428572,12,40.030911
-64.5,101,40.053932
9.520409,17,40.161029
-20.5,15,40.171039
12.602041,19,40.335188
-17.5,9,40.407253
10.387755,12,40.520356
-64.5,101,40.614441
-23.0,20,40.779591
-64.5,101,40.884686
-24.5,23,40.974769
-23.0,20,41.07486
-64.5,101,41.093877
-25.5,25,41.224996
12.653061,14,41.224996
7.2040815,20,41.309073
16.010204,13,41.358117
11.653061,16,41.385141
-64.5,101,41.485232
14.010204,17,41.545295
10.969388,19,41.672403
-20.5,15,41.691419
15.877551,10,41.762484
-23.0,20,41.936642
6.0204086,24,42.150837
-64.5,101,42.230909
-64.5,101,42.278953
-19.5,13,42.482156
-25.0,24,42.597243
13.510204,18,42.713348
-64.5,101,42.74838
12.428572,12,42.862484
14.193877,15,42.997606
-22.5,19,43.157751
-64.5,101,43.212801
-64.5,101,43.516077
-64.5,101,43.621172
8.428572,20,43.691236
-18.5,11,43.78432
-26.0,26,43.842373
-19.5,13,43.892418
7.2959185,19,44.007523
-21.0,16,44.035548
-64.5,101,44.055567
-64.5,101,44.110616
14.377551,13,44.131636
-23.0,20,44.216713
5.969388,29,44.309797
9.693877,24,44.318806
6.561225,27,44.358842
-17.5,9,44.382864
-23.5,21,44.390871
-22.5,19,44.478951
12.377551,17,44.505976
10.020409,16,44.525994
10.428572,16,44.537004
-17.5,9,44.619078
-20.5,15,44.648105
6.4285717,24,44.737185
-21.5,17,44.762208
9.020409,18,44.901334
-25.5,25,44.933364
-21.0,16,45.02845
-22.0,18,45.187595
-20.0,14,45.306702
-64.5,101,45.329724
11.204082,12,45.410797
10.744898,17,45.487867
-64.5,101,45.497876
-30.0,34,45.788663
-64.5,101,45.817689
10.112245,15,45.929791
-20.5,15,46.070919
-19.0,12,46.188893
13.693877,16,46.338029
-64.5,101,46.347037
-64.5,101,46.434116
-19.5,13,46.463143
-20.5,15,46.490167
-26.0,26,46.673334
-26.0,26,46.700358
-64.5,101,46.761413
-26.0,26,46.910549
-23.0,20,46.947582
-27.5,29,46.967601
7.9285717,21,47.132751
6.1122446,23,47.171786
-21.0,16,47.311913
4.7040815,25,47.357955
-64.5,101,47.399115
-29.0,32,47.564514
7.377551,27,47.564514
-24.5,23,47.573523
11.612245,12,47.660601
12.653061,14,47.677617
8.887755,15,47.694666
16.061226,8,47.759691
-64.5,101,47.760692
15.82653,15,47.785715
-21.5,17,47.908828
9.785714,23,47.970884
-21.5,17,48.123022
7.744898,23,48.123022
12.969388,15,48.258144
11.377551,19,48.295178
-22.0,18,48.420291
-26.0,26,48.533395
10.428572,16,48.57243
-64.5,101,48.593449
-64.5,101,48.711556
-29.0,32,48.867698
-22.0,18,48.876706
-38.0,50,49.008826
-26.5,27,53.449258
10.744898,17,53.603399
5.9285717,25,53.806185
-64.5,101,53.816201
-21.5,17,53.948461
-64.5,101,54.069571
-18.5,11,54.176669
-64.5,101,54.206696
-23.5,21,54.373231
15.785714,11,54.477325
-64.5,101,54.705532
-64.5,101,54.839654
7.8877554,17,54.847661
-19.0,12,54.943749
-22.0,18,54.997798
-64.5,101,55.07787
-23.0,20,55.112902
14.061225,12,55.17696
-24.0,22,55.18697
-19.5,13,55.217998
-17.5,9,55.266042
-64.5,101,55.332102
-19.0,12,55.332102
8.520409,19,55.353121
9.612245,16,55.419181
-25.5,25,55.543293
7.877551,26,55.567315
5.561225,29,55.656396
-21.0,16,55.705441
-19.0,12,55.754485
-24.0,22,55.938652
-27.0,28,55.938652
9.785714,23,56.12916
-64.5,101,56.254274
-64.5,101,56.455456
1.0204086,34,56.574564
-21.5,17,56.720697
6.244898,26,56.720697
-20.5,15,56.84481
12.877551,16,56.85582
-64.5,101,56.897859
13.785714,15,57.07602
11.602041,21,57.130069
-22.0,18,57.147084
16.693878,10,57.156093
-64.5,101,57.189123
-21.0,16,57.291215
-20.0,14,57.309232
7.1122446,21,57.32925
12.704082,9,57.371288
-18.5,11,57.403317
-19.5,13,57.434345
11.928572,13,57.477384
-17.5,9,57.477384
-25.0,24,57.75864
-64.5,101,58.043899
11.744898,15,58.152998
9.204082,16,58.272106
-64.5,101,58.310141
-64.5,101,58.348175
7.3877554,18,58.482297
-27.0,28,58.520331
-64.5,101,58.52934
-20.0,14,58.592397
13.693877,16,58.651451
-20.5,15,58.651451
8.428572,20,58.755545
-19.0,12,58.856637
12.744898,13,58.962734
-64.5,101,59.069831
9.653061,20,59.116873
-20.0,14,59.182933
-64.5,101,59.45418
-64.5,101,59.45418
-25.0,24,59.648356
-19.5,13,59.757455
-64.5,101,59.918602
-64.5,101,59.981659
13.836735,10,59.998674
13.428572,10,60.075744
9.704082,15,60.099766
-20.0,14,60.183842
-22.0,18,60.236891
-64.5,101,60.253906
6.561225,27,60.388028
9.336735,19,60.397036
12.112245,11,60.473105
-64.5,101,60.536162
-22.0,18,60.537163
8.295918,17,60.609229
-22.0,18,60.677291
-20.5,15,60.72033
10.244898,18,60.87447
0.52040863,35,60.972559
9.612245,16,61.019602
-64.5,101,61.059638
-19.5,13,61.135707
13.336735,11,61.154724
6.1122446,23,61.324879
-64.5,101,61.365916
9.153061,21,61.540577
-19.0,12,61.643671
12.877551,16,61.761778
-64.5,101,61.792807
-20.0,14,61.878885
9.928572,17,66.380367
-64.5,101,66.389375
10.969388,19,66.525498
10.785714,21,66.551522
-64.5,101,66.58155
11.469388,18,66.676636
-24.0,22,66.73569
-64.5,101,67.139056
6.653061,26,67.337236
-64.5,101,67.391285
11.387755,10,67.415307
-64.5,101,67.476362
-21.0,16,67.515398
-64.5,101,67.531412
-24.0,22,67.58346
14.377551,13,67.680547
-25.5,25,67.723587
