#{"t_start": 1654728040.9872904, "env_id": null}
r,l,t
-64.5,101,60.250032
-20.5,15,60.302127
12.785714,17,60.349001
12.0,10,60.370706
-64.5,101,60.417568
8.5,17,60.448818
-64.5,101,60.480308
-18.0,10,60.516793
9.428572,18,60.532418
-23.5,21,60.616085
-21.0,16,60.63171
-23.5,21,60.782845
5.142857,18,60.894947
-64.5,101,61.05209
-26.5,27,61.091125
8.642857,11,61.170197
12.5,9,61.229251
-64.5,101,61.229251
-64.5,101,61.31633
-20.5,15,61.329342
-25.0,24,61.386393
-25.0,24,61.483481
8.5,17,61.496494
-22.0,18,61.630615
-0.8571429,30,61.692672
-64.5,101,61.736712
7.0,20,61.75673
5.642857,17,61.807776
8.357142,23,61.906866
-22.5,19,61.925884
15.357142,9,61.982818
-64.5,101,61.982818
-23.0,20,62.031863
-23.5,21,62.104098
-64.5,101,62.40816
-19.5,13,62.506516
11.5,11,62.586338
-64.5,101,62.686367
-64.5,101,62.741684
-19.0,12,66.817748
-64.5,101,66.822068
7.3571424,25,66.968016
3.642857,21,67.098416
13.857142,12,67.182473
-64.5,101,67.229348
-19.5,13,67.260598
-64.5,101,67.312871
-21.0,16,67.328495
-19.5,13,67.396462
-24.5,23,67.396462
-64.5,101,67.443321
-19.0,12,67.47457
-27.0,28,67.506917
-23.0,20,67.589356
11.428572,14,67.688495
11.5,11,67.75639
3.5,27,67.970857
-64.5,101,68.11683
-22.0,18,68.11683
-64.5,101,68.16373
-64.5,101,68.231563
-29.0,32,68.330743
-4.4285717,40,68.377618
8.5,17,68.445508
7.5,19,68.508008
3.0,28,68.652572
-19.5,13,68.809884
1.4285717,34,68.82551
-64.5,101,68.967101
5.0,24,69.023151
-64.5,101,69.049176
-64.5,101,69.617939
-64.5,101,69.719031
-64.5,101,69.778085
-24.5,23,69.7951
-64.5,101,69.804109
-18.5,11,69.812115
10.571428,10,69.873171
8.071428,15,69.914208
5.5,23,69.93923
7.5714283,16,69.978266
9.642857,9,69.998285
-30.5,35,70.034317
-19.5,13,70.066346
4.5714283,22,70.133662
3.5,27,70.214164
3.5,27,70.257084
8.928572,19,70.288311
-26.0,26,70.462974
0.5714283,30,70.462974
11.857142,16,70.570071
-64.5,101,70.595781
-2.857143,34,70.691557
7.9285717,21,70.744604
12.357142,15,70.797653
-21.0,16,70.867717
-64.5,101,70.920764
8.928572,19,71.050882
3.3571424,33,71.090919
-64.5,101,71.271772
-64.5,101,71.558344
-64.5,101,71.814058
-64.5,101,71.860892
-21.0,16,71.929188
7.142857,14,71.950861
-17.5,9,71.998739
-64.5,101,72.045025
-20.5,15,72.077785
-19.5,13,72.156073
-64.5,101,72.278423
-1.4285717,34,72.316216
-19.5,13,72.407639
10.357142,19,72.424654
6.214286,13,72.515063
4.214286,17,72.530076
-27.5,29,72.697636
-64.5,101,72.697636
-64.5,101,72.830939
-26.0,26,72.862187
2.0714283,27,73.046803
-21.5,17,73.164011
-64.5,101,73.19504
13.285714,16,73.266015
15.857142,8,73.318343
-64.5,101,73.362425
2.0,30,73.378031
-21.0,16,73.424905
-20.0,14,73.461681
-64.5,101,73.498273
4.5714283,22,73.531652
9.928572,17,73.531652
13.0,8,73.581694
4.142857,20,73.612932
1.2142859,23,73.784122
